pH,Nitrogen,Phosphorus,Potassium,Organic_Carbon,Soil_Texture,Rainfall_mm,Temperature_C,Market_Price_KES,Farm_Size_ha,Irrigation,Input_Budget_KES,Sub_County,Season,Humidity_pct,market_signal,Farmer_Profile
6.50929745223419,0.18581632431309816,17.331420458681198,135.98126121392227,1.9379438704690595,Loamy,350.0,21.745414387937085,6793.001186042993,0.4621798869316351,1,11066.903646538436,Ugenya,short_rains,84.18100361256954,fair,Mixed
6.284341298104809,0.131295974395365,22.887042363713185,174.34578349222096,1.8848641057445903,Sandy,350.0,26.078988343487975,7890.135016902861,1.2243694722754854,1,11521.174495800877,Alego Usonga,short_rains,81.19835883437004,good,Mixed
6.704939882189715,0.2131110243161925,18.881044223841574,157.32608985898037,2.473537407054272,Sandy,427.3728320698788,20.214156419387496,7818.950023940586,1.0757261371394142,0,16595.14475625001,Ugunja,short_rains,82.91065602293583,fair,Mixed
6.374185998869439,0.1420636677498034,12.665789048378311,153.60663772058814,1.9139159262649597,Clayey,541.1374251565206,21.091341556654843,5924.402501548947,0.6000236440576288,1,17212.00293537947,Gem,dry,65.97641818792415,low,Progressive
6.376115027621225,0.1710726426298925,16.149036261406593,154.61486571195516,2.311324365828101,Loamy,350.0,21.212239396874963,7186.946778517052,0.9656698204775231,0,9441.817289198247,Bondo,short_rains,81.93458552909945,fair,Mixed
7.038038551470697,0.16617695418359463,13.198704242366777,121.57654461179234,1.863093004620939,Clayey,350.0,23.39549288235245,7240.551965130528,2.279489866965182,1,13904.958457047866,Alego Usonga,short_rains,59.81825556981977,fair,Progressive
6.245998167106781,0.21102406380001126,20.049744715043175,141.7690416470992,1.882181284508678,Sandy,1021.7040226967948,20.475793554374466,5762.160198672041,2.3443376679590373,1,11038.37022954704,Ugenya,long_rains,79.54548819643307,fair,Mixed
5.951229439219087,0.18330075331930754,20.988124275206843,176.9058033548808,2.3330700664644293,Loamy,350.0,23.03010326152131,6467.140005247589,2.7736508875570975,1,21356.102882612002,Gem,long_rains,83.31108909452334,fair,Progressive
6.628175317342607,0.2089237520579016,18.97732299058848,117.46335175671864,2.7768913790384246,Sandy,350.0,21.293179436465262,7226.623102975148,1.206609359308943,0,10801.129071471372,Rarieda,dry,62.56876323594717,fair,Mixed
5.77274602100672,0.18618434956503346,16.08018582398841,139.24114651703684,2.1789453287962153,Loamy,350.0,23.03591302885679,6791.476585451825,1.4236844688983714,1,10051.631238366117,Gem,long_rains,48.58231289112168,low,Mixed
6.592532522539003,0.17935088107722327,13.672426439307525,121.23086428956334,2.099869230086343,Loamy,588.7513712394476,18.0,7125.437397963985,3.4845032240537384,1,6908.67846169629,Gem,short_rains,94.92377924738956,low,Mixed
6.843602049662425,0.15588214754156351,17.824265922380476,150.81676288036155,2.3440143379260707,Loamy,1300.0,18.0,7507.025631250429,0.6469625020527915,0,11073.658183796862,Alego Usonga,long_rains,89.44131622877691,low,Mixed
6.524540260763939,0.16594112849650577,15.46683968526969,156.44090220258025,1.8114910100911934,Sandy,446.6745861632268,19.816634529594392,8414.327012330994,2.0126866185401924,0,18177.59697098774,Ugunja,long_rains,83.97595442989254,low,Mixed
6.503246276003672,0.18119471662552541,21.5338293027185,123.18834341644045,2.167308516360929,Loamy,350.0,23.619653374841825,7842.031441524989,1.6466767817765906,0,11935.209165235861,Rarieda,dry,70.12086064607546,fair,Mixed
5.782286726712656,0.1877963434294856,16.517995834384173,139.74983717956192,1.9296631312406354,Clayey,350.0,20.746279974394792,6889.06492342135,4.580003841361787,0,15244.362247767764,Gem,short_rains,74.21754905162682,fair,Mixed
6.694356289945576,0.16079414357647673,19.736389443574147,164.2794018991382,1.5895820873006188,Clayey,350.0,24.36675987746665,6757.230153693348,1.5218055269329218,1,5005.50070234192,Ugenya,dry,90.3464863688427,low,Mixed
6.638702398536314,0.2223221829033085,16.17686276092185,141.46171739229325,2.6915089451148124,Sandy,350.0,21.680901805294255,5856.352999736147,1.0176389165648005,0,13156.813694020022,Gem,dry,63.45035159713939,low,Mixed
6.089800784568925,0.1891355178317822,22.156563082099098,121.22930801274961,1.9838744529004588,Loamy,350.0,22.08221154203769,5951.512244690526,1.7210544879627698,1,13786.200300211847,Bondo,dry,72.97577950631369,fair,Progressive
7.169609761536171,0.14681087770007867,14.139876490341312,148.10488119148104,1.8628195587588978,Loamy,551.6405717225771,22.494448560489722,8286.520674479063,0.9819366745407246,0,26708.97908543297,Ugunja,dry,82.27331037495003,fair,Mixed
6.071594329740921,0.22470772138655873,16.651481469540528,175.16790194579073,1.9654961032549163,Clayey,1026.8175325372013,21.885775281659768,6030.76159255113,2.2884102165360694,0,15243.615616578363,Ugenya,long_rains,84.28047992475,fair,Mixed
5.912248373398998,0.12954012568971762,20.20442863836037,115.11849265688078,1.7595444096967754,Sandy,350.0,21.37328419971406,6186.235180906426,2.284569792557994,1,19352.854118717576,Bondo,dry,71.37537208003575,fair,Progressive
5.866129780531267,0.19193623786217273,24.369474968577105,131.9383274526345,1.9933719176874476,Loamy,350.0,19.90139216826978,7279.285783667021,0.9320400887056421,1,11334.831233979365,Bondo,long_rains,91.74602571675382,fair,Mixed
6.509089817562371,0.16376603193283715,12.560962141018438,134.68873122419467,1.1358163675103765,Loamy,474.3128567581879,26.956921452219177,6848.721988955904,0.8772627677208205,0,11149.592020451559,Gem,long_rains,82.9765412493794,fair,Mixed
6.618254937551484,0.2272984722809886,13.16874617714747,149.04838666353007,2.1972104093415616,Loamy,350.0,23.19245495794777,7050.700335509904,1.9506525062434084,1,12658.821203728236,Alego Usonga,dry,74.62424232681938,fair,Progressive
6.654340868827125,0.20515558777327492,19.78691908898547,145.2290556716852,1.515789108108918,Loamy,1173.9894041473199,22.432300582923887,8842.98069868041,1.4394816718928007,1,11907.275166507305,Rarieda,long_rains,93.02071574645552,good,Mixed
6.381924007624579,0.14512729583900752,24.002168912423496,150.4432189870466,1.414936164035073,Loamy,350.0,23.303721017867385,6178.014032226156,2.5266267854576885,0,17094.41162285751,Bondo,short_rains,95.0,fair,Mixed
6.215563742287449,0.21026460133495556,21.192445787490872,173.3783179676504,2.542064224525306,Loamy,350.0,23.671218536302703,5564.8919852734625,2.276532416618833,1,11125.972507809323,Bondo,dry,54.93328587721041,fair,Mixed
6.794967603702815,0.11955400200546677,20.722473237429448,139.08305137348844,2.3239987306760064,Sandy,1300.0,23.403286616842536,7415.6320641443635,2.862866730603633,0,15957.141881843823,Ugunja,short_rains,95.0,good,Mixed
6.185845114703377,0.20515077728498107,13.94558927591152,124.83875354338025,1.639476212579019,Sandy,350.0,21.80320138108103,7038.7671951219445,2.063235064936985,1,14247.163669672422,Alego Usonga,short_rains,78.50067449018177,fair,Progressive
6.076555927907059,0.1787352322338282,18.995403604908837,141.52442885579023,2.4985353281113167,Loamy,350.0,26.656719059829165,8140.470562317605,1.7982374779104677,0,9034.627417949545,Rarieda,dry,63.14289503030254,fair,Mixed
6.990460483622624,0.15279179925532302,19.941993754150545,167.03641386256086,2.2587065728398215,Loamy,350.0,26.369121791647554,8381.545975023411,1.2186129324203296,1,15124.961629593661,Rarieda,short_rains,86.88608666438297,fair,Progressive
6.562150027849998,0.20955188318261697,18.80843852438712,136.78407749538002,2.058641162476593,Sandy,350.0,19.649640985974873,6268.771788181842,1.9730816529796538,1,10032.639141901394,Gem,short_rains,68.63476023533408,good,Mixed
6.664951463386844,0.2033790345907478,19.156550410689675,152.0789747855168,2.051670915468887,Loamy,855.8173225675395,22.808792119946855,6555.121156464752,2.1003537193955246,0,14429.540334176434,Ugenya,short_rains,95.0,good,Mixed
6.719044246625576,0.1859161016644053,20.86470932049758,142.5126916511447,1.7553856156148624,Loamy,1068.2289482632186,19.093317299969456,8367.20372573453,0.5201585201406359,1,6782.063747952509,Rarieda,long_rains,83.99837737198324,fair,Mixed
6.2998710118502395,0.18871178923697005,8.74676313170972,136.6485805360549,1.9452178595700196,Clayey,489.77235852552366,22.98066722674511,6216.3815040783675,1.2910478782114783,0,9909.987604140457,Gem,short_rains,82.15001324620494,good,Mixed
6.313498094899468,0.19223020995628495,10.258590342524748,132.59467479796993,2.884620728973307,Loamy,1080.4224965781627,18.70938469189172,9000.0,2.8068224639349504,1,5173.647517560408,Ugunja,short_rains,81.05613582332424,fair,Mixed
6.724203589072976,0.16950335968055458,13.47934230359768,156.28211855036506,2.0589074887464216,Clayey,350.0,21.476844088422776,8315.677504967472,2.699906921828403,1,14028.433079808401,Alego Usonga,dry,89.34849612363463,low,Progressive
6.283997071642802,0.1969390089391956,18.328342976532493,130.8073523056721,1.845893354817705,Loamy,350.0,20.87903638468432,6593.4890674270255,4.429548436840687,0,25578.990814609726,Gem,dry,73.8457837075544,fair,Commercial
6.617607242005635,0.12426457851821163,16.520311119228648,136.30526588602416,2.279369622238448,Sandy,350.0,24.79292590221989,7871.957203598988,0.6160143494813631,1,10392.33486210644,Alego Usonga,dry,50.91194479695588,good,Mixed
6.4686891564751665,0.07865082540115687,12.93254126718903,109.51964422001227,2.1848948917330087,Loamy,350.0,22.402010947347232,7203.710987344686,1.9644679514522274,0,6100.838681352833,Alego Usonga,long_rains,64.35343979601173,low,Mixed
6.082004969455534,0.19402917943942494,24.15600553547778,135.8675369954265,1.739885958456009,Clayey,654.5950997167984,19.983808778613106,8144.634602373294,1.5831032572880799,1,16509.91723352246,Ugunja,short_rains,86.34315057347033,fair,Progressive
6.838236769126485,0.1917659845055714,17.21091717760546,136.46477503707789,1.9657157008214576,Sandy,350.0,18.774790360306415,6483.248213037895,2.328232657206176,0,12116.628477096849,Bondo,short_rains,80.23887147443497,fair,Mixed
6.048723317569194,0.16006236826727707,18.746352139775684,142.20877591064524,1.6948042075601526,Loamy,350.0,24.52621907809801,6866.64924653608,1.5945073661590339,1,15947.732622495663,Gem,short_rains,82.19944280078198,low,Progressive
6.581537205585421,0.14768289453288658,21.549255646876066,129.99255462503737,2.7340652846590148,Clayey,566.3466147234383,19.670569141983666,7397.838500863733,2.025615838903894,0,5437.134271326846,Ugunja,short_rains,93.07270686096825,fair,Mixed
6.523444637683192,0.2196810984759281,26.093873559613122,116.29171643026427,2.284322263459218,Loamy,350.0,23.50686818854567,8366.028299947033,1.2594935506003981,0,16663.130574286977,Rarieda,dry,55.70554457296025,good,Mixed
6.943313926052875,0.1646514513441428,17.774384125818333,145.8665678563474,1.7464705649524483,Sandy,483.41176439796993,19.63085382287642,8251.93719681168,1.6861523756019865,1,17698.252218852635,Ugunja,dry,82.84957129893397,fair,Progressive
6.108131171773782,0.16192568870813415,18.704450658947128,149.5854599724557,2.0996920452140584,Loamy,735.5931779977924,19.955392081847933,7186.385143513138,3.051839395011008,1,7762.881418662848,Gem,dry,79.76592576054507,fair,Mixed
6.30988115445275,0.15098887127924518,13.267889203714539,127.04380112296514,2.623172126271079,Clayey,1246.953897501722,18.778442710259988,8036.018886224916,0.5264952927842084,1,14631.832819575093,Alego Usonga,dry,81.62284571874586,fair,Progressive
6.46489270931761,0.2039836428224244,17.81854937406374,143.55466753117315,2.2026429782446537,Loamy,731.8911859563557,20.20384759427303,6325.407696444052,1.5154703833629377,1,5313.547920308661,Ugenya,short_rains,83.63185753743838,fair,Mixed
6.563296472219081,0.11369096269781759,13.209511171215015,130.92757254447957,2.1066985971929446,Clayey,1300.0,19.82520635744562,6924.2731672283035,0.5938198047428495,0,20273.298507830044,Bondo,dry,81.73578360473684,good,Mixed
6.803960000308216,0.17434747530164638,16.276887345182686,135.93730806535086,2.2091263206678597,Sandy,350.0,22.371023859499086,7834.706140861634,2.512021614243145,1,6744.390033430151,Ugunja,dry,74.69261620528381,good,Mixed
6.6088845028920105,0.1585580086709526,20.895735416052474,141.6083425766171,1.7350367098581871,Sandy,573.9013024534523,22.497004773465285,5296.963674382168,0.6749599929873598,0,6774.521707298673,Ugenya,dry,82.35857631272411,fair,Subsistence
6.508701203773483,0.17568755712565115,19.359378857584364,129.25258157210664,2.2812230806803324,Sandy,350.0,22.673053452506025,8385.921752711598,2.5963225181587686,1,11947.800853066901,Ugunja,dry,76.36026909144032,fair,Mixed
6.859918226448655,0.20005878811780986,21.599940596527308,120.96817104357595,1.6637280535570944,Loamy,1300.0,20.88389862073877,8681.306480448791,2.9934884583478105,0,15481.869047136019,Rarieda,long_rains,86.91008031627868,fair,Mixed
7.233622239948957,0.16540294482259651,18.954848234102517,173.46371225254944,2.231574845407564,Loamy,350.0,20.460313556371105,8636.704926761264,1.060649035951156,0,9204.177530009118,Ugunja,dry,60.837900556874274,good,Mixed
6.0255662354379576,0.1717214684979488,22.42903118549714,136.15630272405554,2.600418998418362,Loamy,350.0,25.19699358234548,7890.83838198481,0.8160618337164846,0,17276.40369436401,Rarieda,dry,71.47657539726731,low,Mixed
6.497988694672756,0.1239194509671033,14.267239712301553,143.12519493006832,2.050517801940034,Loamy,663.8909076224053,21.659762762569382,6174.199077538113,1.9144992330883317,0,18612.601341149028,Bondo,short_rains,95.0,fair,Mixed
6.765873963595009,0.1635564627611374,22.622950068247277,162.6865040646921,2.3069933702075653,Clayey,1300.0,22.029530831569815,6110.587059035027,1.4363510303812597,0,4117.528732960993,Ugenya,short_rains,73.9693530950183,fair,Mixed
6.530009929570734,0.14830977379610094,15.82639414853977,159.209081786015,1.8730320427732383,Loamy,350.0,21.89949172105341,7062.90459316469,2.6672645864274798,0,18910.106803343202,Bondo,dry,62.40672946536172,good,Mixed
7.002123218467848,0.18692733349401647,16.56556029754017,121.84011941211412,2.235924631118491,Loamy,350.0,21.42774677267017,6589.80330921335,1.570761295527959,0,10001.294542430682,Bondo,short_rains,72.088314476284,low,Mixed
6.38303965488587,0.172922834156867,16.81049655070719,130.39925294052148,1.7498993521513149,Loamy,350.0,25.938745987878132,8488.649986310664,1.4830970647576371,1,19674.34182993284,Rarieda,short_rains,72.21236471321576,fair,Progressive
6.145098712238191,0.1667671195301425,24.960948229720934,192.19380789132902,1.2188181177458657,Sandy,884.540755890316,19.42074261964157,7633.220970196084,1.3851511998286765,1,18895.672230310032,Alego Usonga,dry,95.0,low,Progressive
6.804678755458809,0.18468405672046914,15.129799580884216,141.00219713634516,2.1501525174737828,Sandy,350.0,25.201087296698503,7497.0036841049005,1.0824965110529943,0,9167.33646845755,Ugunja,dry,43.603493912119426,fair,Mixed
5.529485119009128,0.15299051456169688,19.828704741006597,154.3313227685832,2.3194711345749925,Sandy,350.0,20.661711054126215,6208.715114527748,1.4484290194737817,1,6407.661122802577,Gem,dry,74.5217121350595,good,Mixed
6.33348442098286,0.14592855653010686,19.59005780727109,144.8694420055594,1.9803989407472562,Loamy,350.0,21.9966729930636,6604.287563987767,0.6162857193250797,0,15191.370949124415,Bondo,long_rains,79.21816977799868,fair,Mixed
7.328127863154074,0.10224375214769613,18.36905623556537,135.49726779115758,1.8518152991890222,Loamy,446.49639289938284,20.485621785669846,9000.0,1.4507982174486025,1,16150.352627865384,Ugunja,long_rains,84.24018286518617,good,Progressive
6.509185256175935,0.17769095556362333,14.995764337291142,140.5172052694489,2.0580915579985057,Sandy,350.0,18.0,7589.001930521281,6.014824265184455,1,9406.934087165348,Alego Usonga,dry,49.60373795146359,fair,Mixed
6.625217482289343,0.17974538525110154,13.644528277035409,144.4598512528322,2.262019780627064,Clayey,757.3433734227857,21.278876799318287,7994.1918996649,0.7980643894107985,0,7974.890865746936,Alego Usonga,dry,73.48799997639753,low,Subsistence
6.166937872741678,0.17809591429869057,13.62171696986869,145.7181326941638,2.6223881258824324,Clayey,350.0,23.743720940761825,7670.103266353224,0.9817850156628719,1,16049.708242490691,Rarieda,dry,74.42578057371162,good,Progressive
6.491884598936832,0.16228434886129164,22.13101189667296,92.82142357045673,2.4199140649927795,Loamy,350.0,19.599553199563804,5520.415795303941,1.0104146954645357,1,14132.558920340476,Ugenya,dry,64.29199851495504,fair,Progressive
6.450230405311128,0.21106603633090193,14.993361011114674,130.2762400240698,2.3223839598159435,Clayey,350.0,21.85146372271865,6048.649502712582,2.5557968823669714,0,12155.867828061946,Ugenya,dry,73.2557433467904,fair,Mixed
7.150417751917342,0.15729018002653034,13.392227018517318,125.3514029971142,1.8144938302625335,Loamy,350.0,24.481303054947652,7627.246184622757,3.480633511873207,0,11629.797434484813,Alego Usonga,dry,84.75002341747569,low,Mixed
6.146471180082875,0.2332431433507214,21.625058621893846,106.18006186114707,1.8831578133121343,Loamy,350.0,24.20656820540651,6976.917969031025,2.826217233467041,0,11193.098132816096,Bondo,dry,72.01862485163551,fair,Mixed
5.533382723807115,0.17104797990575876,20.329559013515066,123.10778805792634,1.2212495824242593,Clayey,350.0,25.961351991906753,6638.124632243999,0.5053896025232505,1,9738.418157804774,Bondo,dry,74.40853027959916,good,Mixed
6.64232789344927,0.15496539607024545,17.85711359882337,99.70726277291556,2.040800671587018,Loamy,350.0,22.486713555529892,8134.561774640373,2.2138000276605156,1,9826.732510162296,Alego Usonga,short_rains,79.56124804157781,fair,Mixed
7.042505533339743,0.16776127447150474,15.975500366574403,171.5279052614827,2.1714549600473694,Sandy,350.0,21.23719169297388,7686.613911955309,2.6927531074115203,0,11241.110012844714,Alego Usonga,short_rains,91.64820946604533,fair,Mixed
6.258967055738729,0.17733602765965867,7.583454790452338,130.40695252850387,2.7074398448871104,Loamy,350.0,20.08645316892577,7802.11999954692,1.508939881964754,0,18508.353554650632,Ugunja,long_rains,84.95109866697287,fair,Mixed
5.861764712108709,0.19092674781174118,15.007227932414176,130.29725084009388,1.0653580268720055,Sandy,350.0,21.418582310819716,8844.657196036462,1.2588344222187864,0,16733.72356877189,Alego Usonga,dry,78.54207455643882,good,Mixed
6.124512353375435,0.23577581422239008,17.311849330729977,152.76200764902072,1.9753567085443595,Loamy,350.0,20.70093429003354,7202.46069747618,1.3327772456146951,1,19260.440816844777,Bondo,dry,74.83689045277815,good,Progressive
6.651749374125893,0.18365904853994983,13.879159145185831,135.02323347671435,1.5991634344059704,Clayey,1100.659809730975,24.112693219403255,7960.321936220466,2.449869709387631,1,17946.901579277364,Rarieda,dry,80.52176692282937,good,Progressive
6.303209479727079,0.2008731971291279,13.884534037119465,151.12950057135475,2.0504762943736776,Loamy,350.0,23.197307719943396,6867.65420367281,2.0413242204025517,0,13391.21247209918,Bondo,short_rains,57.22103782851804,good,Mixed
6.514831982872625,0.20706690824972157,25.76945275702971,133.15383546315124,1.838892810861904,Loamy,350.0,22.35060366607614,6825.10684857869,1.6570133944986096,1,10710.161316635225,Bondo,short_rains,69.78427164447257,fair,Mixed
5.674869200350602,0.19267200092184947,11.47177357531343,137.6873809733952,2.895440454411326,Clayey,350.0,19.813409395269836,6273.271581821126,0.594017636972962,0,21359.476478311488,Alego Usonga,dry,78.17738884570102,fair,Mixed
6.317872937213377,0.23708039041753817,19.068964958766447,132.98654514588705,2.5701981044094118,Sandy,1300.0,22.88942781176349,7038.232688186228,2.12532806709938,1,21642.52212455931,Alego Usonga,long_rains,90.66057018248874,fair,Progressive
6.775893188440972,0.16949011426944288,14.895023754624432,155.01500913034536,2.1667177494476446,Clayey,350.0,24.457916863780593,7094.787257140089,1.770291856287344,1,18645.186238380044,Bondo,long_rains,83.14867634172896,fair,Progressive
6.4073688749113265,0.16078307294382171,18.65726187047722,129.34310141152204,2.1379967242320244,Loamy,350.0,22.094570255334485,8418.98738252223,0.9157728985834883,0,17701.720723380124,Ugunja,dry,87.51862505106797,fair,Mixed
6.1415852028820845,0.14298273801647848,13.30766262499488,94.07686140337503,1.2826307645970787,Loamy,350.0,25.80221917223994,8443.36084531557,1.5499826261575598,1,19738.911172001535,Rarieda,long_rains,68.51743492875995,good,Progressive
6.86817538203052,0.17133081068613637,22.468173849356326,140.40020266238218,2.1049544821049544,Clayey,350.0,23.604774839318885,8244.018610919433,2.0125904331522158,0,8556.668241083406,Rarieda,short_rains,68.63358736876461,fair,Mixed
6.845442470815405,0.116437117344723,16.639141392001072,156.84607411671323,1.9498144501257737,Clayey,924.6894218599331,20.030585207686457,8680.022027254345,0.434989748056041,0,16513.35829859116,Alego Usonga,short_rains,89.98344750604288,fair,Mixed
6.337108199417743,0.19815752484343038,24.40897752406846,126.23378630587517,2.3445561299240176,Sandy,733.2571502400515,21.29754376622471,6009.621227301323,1.9374058990707248,0,12329.987270113383,Ugenya,dry,89.74749968253768,fair,Mixed
6.240358489289453,0.15856400538566526,23.111497753024594,120.06946124308988,1.841015332231617,Loamy,350.0,25.308091761512557,6592.333050000135,1.8805848697613243,1,7639.95293655862,Bondo,short_rains,71.99478661058622,low,Mixed
6.947321630997265,0.1988902424484322,14.4504392908337,128.216336688303,1.7112795796479772,Loamy,350.0,21.723385278549046,7903.757043246236,3.079700613622383,0,12820.333170337419,Rarieda,long_rains,82.66660989042063,fair,Mixed
6.30752503776684,0.19021562364424047,14.076654715635827,97.32964936490237,2.4939490705533385,Sandy,350.0,19.775201213011034,7106.964162673923,1.9784444821732896,1,10355.39521595213,Alego Usonga,short_rains,75.50190925345811,fair,Mixed
6.442823178276615,0.14349531233612844,12.926635462559386,120.53956621415767,1.86034927017549,Loamy,350.0,26.718986575006564,9000.0,2.1507460960964853,1,4471.4338573309,Rarieda,short_rains,55.981912649969374,fair,Mixed
7.130338489955257,0.24248942892189618,14.124323871783448,125.49639224791542,2.1751175766536686,Sandy,350.0,22.846885927607268,7944.80187736814,1.4670168299621744,1,9870.416355031375,Rarieda,short_rains,77.54620274754579,fair,Mixed
6.565401080748902,0.156456158361793,22.590460404990456,151.83437094666618,2.306777538266974,Clayey,350.0,21.88932762824832,7378.321131073083,1.5296262814279706,1,22668.709488978064,Alego Usonga,short_rains,81.81605405634271,fair,Progressive
6.326602829384006,0.15407035038554182,24.10609224527649,130.7272944235513,2.781561317778746,Sandy,438.6713629258347,18.960409741012576,8147.787197059759,0.943585981962093,0,11604.513663413622,Alego Usonga,dry,77.45592456053969,fair,Mixed
5.8082554522961605,0.16715403470242365,15.66140651416768,152.12900137191224,2.114121227711602,Loamy,350.0,22.632186432165586,5882.855484430794,0.9125252759380169,0,21487.827293802315,Ugenya,long_rains,74.55709475172516,low,Mixed
6.512392266007563,0.19377004684151306,22.06844841314708,114.747411505046,2.1977352399006134,Sandy,350.0,23.627852689893828,8504.683244561164,1.4492131028714101,0,11802.741001066868,Alego Usonga,long_rains,89.4377186501791,good,Mixed
6.469693348347766,0.14724927686118516,17.727396239793077,183.8565359877157,2.4265397444503454,Loamy,1300.0,20.128624681756463,6918.222195012793,1.0978574806565413,0,10880.946670979687,Gem,short_rains,87.70013136287471,fair,Mixed
6.281655493007539,0.20366199056514792,16.88557302358108,123.48404751914583,2.524598633865478,Sandy,350.0,20.027358281523416,7992.541496692425,1.270139871136579,0,7375.759533649223,Ugunja,dry,71.98519442765425,fair,Mixed
6.823941465464214,0.18367273215597785,17.36587936907889,120.42721928198337,1.7789718770483776,Clayey,1080.7355996175909,20.318256860656025,6458.541027034017,1.7834915525471535,1,8652.927101017713,Ugenya,long_rains,79.1514380550765,fair,Mixed
6.048005221573867,0.17403872108585808,20.942355258815187,162.87428486599075,2.1537150902665294,Sandy,350.0,22.33144423715058,6806.548039187181,1.2373156925461923,1,12434.135456787119,Gem,dry,74.65347310619325,fair,Progressive
5.945993262659542,0.1481264878900156,10.277701385965479,119.04695309941144,2.5966637182816052,Loamy,350.0,24.14325928472222,8500.786932205505,2.4395212613311004,1,11323.353232899739,Rarieda,dry,68.196437155014,low,Mixed
6.224142406883971,0.18259424773128813,16.531303350921323,144.16711188015222,1.58221881948226,Clayey,954.2762642896239,20.467604689737886,7021.5306610444395,1.6904470322306901,0,7382.361356417187,Alego Usonga,dry,80.72822082708495,low,Mixed
6.480955919536215,0.17144125260935164,15.591261141559617,190.0925591763841,2.3117840368005314,Loamy,513.8963993494106,22.01983000934534,7996.710149162218,2.7944717565985577,1,17404.466045921214,Ugunja,short_rains,59.73766485846345,fair,Progressive
5.96452111394471,0.11866047640929175,21.054010352096206,129.67158957970202,0.9197294138075414,Sandy,811.7509452107495,25.700269110450453,9000.0,0.4336664157251662,0,18613.808902162767,Ugunja,dry,69.03884623930144,fair,Mixed
